review_id,review_text,sentiment
9177,One of the best movies I've seen this year. Brilliant! The dialogues were sharp.,1
15648,A VERY SATISFYING CINEMATIC EXPERIENCE.,1
6301,"Entertaining, emotional and beautifully directed.",1
1611,"I loved this movie, it was fantastic and the acting was superb. I liked the character arcs.",1
940,Excellent production and the cast did a marvelous job.,1
14135,"I LOVED THIS MOVIE, IT WAS FANTASTIC AND THE ACTING WAS SUPERB.",1
4024,"I loved this movie, it was fantastic and the acting was superb. It missed emotional depth.",1
19328,A frustrating and forgettable movie.,0
8750,"I hated this movie, it was boring and the acting was terrible.",0
746,I really enjoyed it; will watch again. The pace felt slow.,1
4084,I really enjoyed it; will watch again. It missed emot...onal depth.,1
18571,Weak plot and poor performances. The pace felt slow.,0
5583,Amazing film! The story was gripping and I was impressed. It had funny moments.,1
2878,"ENTERTAINING, EMOTIONAL AND BEAUTIFULLY DI?ECTED.",1
4702,Terrible film. The plot was weak and predictable.,0
9934,A mess — confusing and unengaging.,0
16237,A frustrating and forgettable movie.,0
2652,Poorly written and badly executed. The cinematography was decent.,0
15764,A mess — confus?ng and unengaging. One of the best movies I've seen this year. Brilliant!,0
10609,Excellent production and the cast did a marvelous job. I did not enjoy it; wouldn't recommend.,1
5647,I did not enjoy it; wouldn't recommend. The visual effects were impressive. A very satisfying cinematic experience.,0
1822,I did not enjoy it; wouldn't recommend. It missed emotional depth.,0
14230,Poorly written and badly executed.,0
7414,I DID NOT ENJOY IT;!WOULDN'T RECOMMEND. Bad production and the cast seemed uninterested.,0
9523,Poorly written and badly executed.,0
18082,"Waste of time, not worth watching. It missed emotional depth.",0
7147,Weak plot and poor performances.,0
958,"Great experience, highly recommend to everyone. The cinematography was decent. I loved this movie, it was fantastic and the acting was superb.",1
2111,I really enjoyed it; will watch again. The soundtrack was forgettable.,1
11098,"I loved this movie, it was fantastic and the acting was superb. .he script needed polishing.",1
5109,"Entertaining, emotional and beautifully directed. The script needed polishing.",1
12141,A mess — confusing and unengaging. I liked the character arcs.,0
7632,A MESS — CONFUSING AND UNENGAGING. THE SCRIPT NEEDED POLISHING.,0
19573,"I loved this movie, it was fantastic and the acting was superb. It missed emotional depth.",1
18196,One of the worst movies I've seen. Disappointing.,0
19262,A masterpiece — compelling and heartwarming.,1
7924,"I LOVED THIS MOVIE, IT WAS FANTASTIC AND THE ACTING WAS SUPERB.",1
10634,"I loved this movie, it was fantastic and the acting was superb. The script needed polishing.",1
8848,"Waste of time, not worth watch...ng.",0
18121,POORLY WRITTEN AND BADLY EXECUTED.,0
16041,Bad production and the cast seemed uninterested.,0
14376,A masterpiece — compelling and heartwarming. The visual effects were impressive.,1
10392,A mess — confusing and unengaging.,0
2961,Excellent production and the cast did a marvelous job. It missed emotional depth.,1
4641,Bad production and the cast seemed uninterested. I liked the character arcs.,0
2400,I did not enjoy it; wouldn't recommend. The visual effects were impressive.,0
7311,Terrible film. The plot was weak and predictable.,0
7252,Terrible film. The plot was weak and predictable.,0
5488,"I hated this movie, it was boring and the acting was terrible.",0
18709,Bad production and the cast seemed uninterested.,0
17424,A masterpiece — compelling and heartwarming.,1
15585,Terrible film. The plot was weak and predictable.,0
13868,Fantastic plot and wonderful performances.,1
9598,I really enjoyed it; will watch again.,1
16631,A mess — confusing and unengaging. The dialogues were sharp.,0
2626,I did not enjoy it; wouldn't recommend. It had funny moments.,0
15785,Bad production and the cast seemed uninterested.,0
9658,"I loved this movie, it was fantastic and the acting was superb. It had funny moments.",1
3149,"I loved this movie, it was fantastic and the acting was superb.",1
7025,A MASTERPIECE — COMPELLING AND HEARTWARMING.,1
14642,One of the best movies I've seen this year. Brilliant! It missed emotional depth.,1
2874,A masterpiece — compelling and heartwarming.,1
15952,I really enjoyed it; will watch again. The dialogues were sharp.,1
8298,"I HATED THIS MOVIE, IT WAS BORING AND THE ACTING WAS TERRIBLE. I LIKED THE CHARACTER ARCS.",0
14915,Poorly written and badly executed. The script needed polishing.,0
12989,Bad production and the cast seemed uninterested. The visual effects were impressive. I really enjoyed it; will watch again.,0
19728,Excellent production and the cast did a marvelous job. The cinematography was decent.,1
77,A frustrating and forgettable movie.,0
17382,A frustrating and forgettable movie.,0
14694,"Waste of time, not worth watching. I liked the character arcs.",0
15296,"I loved this movie, it was fantastic and the acting was superb.",1
18473,"ENTERTAINING, EMOTIONAL AND BEAUTIFULLY DIRECTED.",1
17932,A masterpiece — compelling and heartwarming.,1
6652,A VERY SATISFYING CINEMATIC EXPERIENCE.,1
4948,A mess — confusing and unengaging. It missed emotional depth.,0
13677,"Great experience, highly recommend to everyone.",1
10453,EXCELLENT PRODUCTION AND THE CAST DID A MARVELOUS JOB.,1
9968,I really enjoyed it; will watch again. The visual effects were impressive.,1
19760,I did not enjoy it; wouldn't recommend.,0
94,I really enjoyed it; will watch again. The dialogues were sharp.,1
5167,A masterpiece — compelling and heartwarming. The dialogues were sharp. Poorly written and badly executed.,1
16563,A frustrating and forgettable movie.,0
2732,A masterpiece — compelling and heartwarming. It missed emotional depth.,1
7172,Weak plot and poor performances.,0
6792,POORLY WRITTEN AND BADLY EXECUTED.,0
12351,Bad production an... the cast seemed uninterested.,0
4811,A masterpiece — compelling and heartwarming. I really enjoyed it; will watch again.,1
11324,Weak plot and poor performances.,0
19930,Excellent production and the cast did a marvelous job.,1
2339,I really enjoyed it; will watch again. The dialogues were sharp.,1
11307,A frustrating and forgettable movie.,0
16254,Fantastic plot and wonderful performances.,1
7845,A frustrating and forgettable movie. The visual effects were impressive. A frustrating and forgettable movie.,0
12871,"Fantastic plot and wonderful performances. Entertaining, emotional and beautifully directed.",1
1886,Bad production and the cast seemed uninterested. The cinematography was decent.,0
18512,A masterpiece — compelling and heartwarming.,1
5774,Weak plot and poor performances. The script needed polishing.,0
4324,I did not enjoy it; wouldn't recommend.,0
8191,"Entertaining, emotional and beautifully directed.",1
11369,A frustrating and forgettable movie.,0
19611,Weak plot and poor performances.,0
16380,Terrible film. The plot was weak and predictable.,0
12210,A frustrating and forgettable movie. The visual effects were impressive.,0
16345,A frustrating and forgettable movie.,0
2760,I did not enjoy it; wouldn't recommend. The script needed polis.ing.,0
12859,"I loved this movie, it was fantastic and the acting was superb.",1
10883,One of the worst movies I've seen. Disappointing.,0
9630,"Waste of time, not worth watching. The visual effects were impressive. Poorly written and badly executed.",0
9426,A mess — confusing and unengaging.,0
7850,A frustrating and forgettable movie. The dialogues were sharp.,0
3176,A MASTERPIECE — COMPELLING AND HEARTWARMING.,1
10042,Amazing film! The story was gripping and I was impressed. The soundtrack was forgettable.,1
2466,Terrible film. The plot was weak and predictable.,0
1294,"GREAT EXPERIENCE, HIGHLY RECOMMEND TO EVERYONE. THE PACE FELT SLOW.",1
5394,AMAZING FILM! THE STORY WAS GRIPPING AND I WAS IMPRESSED.,1
5405,A very satisfying cinematic experience. The dialogues were sharp.,1
12165,"Entertaining, emotional and beautifully directed. The visual effects were impressive.",1
12242,Bad production and the cast seemed uninterested. The soundtrack was forgettable.,0
8642,Weak plot and poor performances.,0
7843,"I hated this movie, it was boring and the a...ting was terrible. The dialogues were sharp. Terrible film. The plot was weak and predictable.",0
10761,WEAK PLOT AND POOR PERFORMANCES.,0
17612,A very satisfying cinematic experience. The visual effects were impressive.,1
3622,"Waste of time, not worth watching.",0
2318,"Waste of time, not worth watching.",0
16060,A very satisfying cinematic experience.,1
2186,Bad production and the cast seemed uninterested.,0
4478,"I did not enjoy it; wouldn't recommend. The visual effects were impressive. I hated this movie, it was boring and the acting was terrible.",0
10083,Fantastic plot and wonderful performances. The dialogues were sharp.,1
1156,"Waste of time, not worth watching. The script needed polishing.",0
18421,Excellent production and the cast did a marvelous job.,1
330,One of the worst movies I've seen. Disappointing.,0
11853,One of the best movies I've seen this year. Brilliant! The soundtrack was forgettable.,1
9921,A FRUSTRATING AND FORGETTABLE MOVIE. IT MISSED EMOTIONAL DEPTH.,0
13591,A frustrating and forgettable movie.,0
19260,"Entertaining, em?tional and beautifully directed. The soundtrack was forgettable. Terrible film. The plot was weak and predictable.",1
3228,"Waste of time, not worth watching. It missed...emotional depth.",0
6522,"I loved this movie, it was fantastic and the acting was superb. The pace felt slow.",1
2998,"GREAT EXPERIENCE, HIGHLY RECOMMEND TO EVERYONE.",1
17714,EXCELLENT PRODUCTION AND THE CAST DID A MARVELOUS JOB.,1
13907,BAD PRODUCTION AND THE CAST SEEMED UNINTERESTED. Excellent production and the cast did a marvelous job.,0
4393,"Amazing film! The story was gripping and I was impressed. The script needed polishing. Entertaining, emotional and beautifully directed.",1
18422,"I loved this movie, it was fantastic and the acting was superb.",1
16943,A frustrating and forgettable movie.,0
2464,A very satisfying cinematic experience.,1
11232,A very satisfying cinematic experience.,1
2847,"WASTE OF TIME, NOT WORTH WATCHING. I LIKED THE CHARACTER ARCS.",0
13940,"I loved this movie, it was fantastic and the acting was superb.",1
14780,"I hated this movie, it was boring and the acting was terrible. A frustrating and forgettable movie.",0
7587,A frustrating and forgettable movie. It had funny moments. Terrible film. The plot was weak and predictable.,0
9805,ONE OF THE WORST MOVIES I'VE SEEN. DISAPPOINTING.,0
17068,"Great experience, highly recommend to everyone. It had funny moments. Terrible film. The plot was weak and predictable.",1
2192,Bad production and the cast seemed uninterested.,0
9922,Poorly written and badly executed.,0
18973,A mess — confusing and unengaging.,0
6669,Terrible film. The plot was weak and predictable. The pace felt slow. I did not enjoy it; wouldn't recommend.,0
2071,"I hated this movie, it was boring and the acting was terrible.",0
8164,A masterpiece — compelling and heartwarming.,1
16736,Fantastic plot and wonderful performances.,1
7594,A frustrating and forgettable movie.,0
6303,"Waste of time, not worth watching. The script needed polishing.",0
15760,"Great experience, highly recommend to everyone. The cinematography was decent.",1
5910,A masterpiece — compelling and heartwarming.,1
10716,A very satisfying cinematic experience. A very satisfying cinematic experience.,1
19805,"I loved this movie, it was fantastic and the acting was superb. The visual effects were impressive.",1
17993,"I did not enjoy it; wouldn't recommend. I hated this movie, it was boring and the acting was terrible.",0
12215,One of the best movies I've seen this year. Brilliant! The cinematography was decent.,1
15595,Weak plot and poor performances. It missed emotional depth.,0
